CUSTOMER_ID,CHECK_ID,BANK_ACCOUNT_ID,AMOUNT,CREATE_DATE,USER_ID,CHECK_DATE,STATUS,SELL_RATE,BUY_RATE,POSTING_DATE,ENTITY_ID,DEPOSIT_ID,MARKED_FOR_PURGE,PAYMENT_METHOD,CURRENCY_ID,USER_EXCH_RATE,VOID_DATE,VOID_CLEARED_DATE
BT086,14734,0136176577,474,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05020,N,C,MEX$,N,,
BT064,14757,0136176577,1500,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05021,N,C,MEX$,N,,
BT107,14768,0136176577,4992,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05022,N,C,MEX$,N,,
BT074,14764,0136176577,1584,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05023,N,C,MEX$,N,,
BT079,14765,0136176577,975,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05024,N,C,MEX$,N,,
GNRLES,14676,0136176577,444,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,GENIN,05025,N,C,MEX$,N,,
GNRLES,14773,0136176577,148,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,GENIN,05026,N,C,MEX$,N,,
BT101,14727,0136176577,1994,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05027,N,C,MEX$,N,,
BT096,14775,0136176577,725,12/15/2015,SYSADM,12/11/2015,A,1,1,12/15/2015,BTS,05028,N,C,MEX$,N,,
BT035,"A-5932,A-5982",0136176577,13158,12/17/2015,SYSADM,12/16/2015,A,1,1,12/17/2015,BTS,05029,N,C,MEX$,N,,
CA0017,A-5988,0136176577,28054.02,12/17/2015,SYSADM,12/14/2015,A,1,1,12/17/2015,GENIN,05030,N,C,MEX$,N,,
BT066,"A-5914,5913,59",0136176577,27564.96,12/17/2015,SYSADM,12/14/2015,A,1,1,12/17/2015,BTS,05031,N,C,MEX$,N,,
CA0083,"A-5806,A-5958",0136176577,27163.9,12/17/2015,SYSADM,12/14/2015,A,1,1,12/17/2015,GENIN,05032,N,C,MEX$,N,,
CA0115,"A-5965,A-6019",0136176577,46144.8,12/17/2015,SYSADM,12/15/2015,A,1,1,12/17/2015,GENIN,05033,N,C,MEX$,N,,
TA0016,"A-5929,5930,64",0136176577,299731.47,12/17/2015,SYSADM,12/15/2015,A,1,1,12/17/2015,GENIN,05034,N,C,MEX$,N,,
TA0008,A-6105,0136176577,1000.5,12/17/2015,SYSADM,12/15/2015,A,1,1,12/17/2015,GENIN,05035,N,C,USD,N,,
CA0121,A-6077,0136176577,25056,12/17/2015,SYSADM,12/16/2015,A,1,1,12/17/2015,GENIN,05036,N,C,MEX$,N,,
BT098,A-6084,0136176577,1875,12/17/2015,SYSADM,12/17/2015,A,1,1,12/17/2015,BTS,05037,N,C,MEX$,N,,
BT124,A-6076,0136176577,876.96,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05038,N,C,MEX$,N,,
BT105,A-6063,0136176577,780,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05039,N,C,MEX$,N,,
BT075,"A-6055,A-6079",0136176577,1910,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05040,N,C,MEX$,N,,
BT075,"A-6108,A-6118",0136176577,3770,1/7/2016,SYSADM,12/30/2015,A,1,1,1/7/2016,BTS,05041,N,C,MEX$,N,,
BT035,A-5999,0136176577,4512,1/7/2016,SYSADM,12/30/2015,A,1,1,1/7/2016,BTS,05042,N,C,MEX$,N,,
BT035,A-6028,0136176577,9430,1/7/2016,SYSADM,12/31/2015,A,1,1,1/7/2016,BTS,05043,N,C,MEX$,N,,
CA0167,A-5873,0136176577,25112.65,1/7/2016,SYSADM,12/17/2015,A,1,1,1/7/2016,BTS,05044,N,C,MEX$,N,,
CA0017,A-5987,0136176577,111034.8,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,GENIN,05045,N,C,MEX$,N,,
TA0014,A-5805,0136176577,977.3,1/7/2016,SYSADM,12/21/2015,A,1,1,1/7/2016,GENIN,05046,N,C,USD,N,,
CA0108,A-6011,0136176577,13398,1/7/2016,SYSADM,12/22/2015,A,1,1,1/7/2016,GENIN,05047,N,C,MEX$,N,,
DA0028,A-6109,0136176577,13572,1/7/2016,SYSADM,12/22/2015,A,1,1,1/7/2016,GENIN,05048,N,C,MEX$,N,,
TA0016,A-5973,0136176577,207909.12,1/7/2016,SYSADM,12/23/2015,A,1,1,1/7/2016,GENIN,05049,N,C,MEX$,N,,
CA0120,A-5976,0136176577,44961.6,1/7/2016,SYSADM,12/28/2015,A,1,1,1/7/2016,GENIN,05050,N,C,MEX$,N,,
CA0115,"A-6060,A-6082",0136176577,69217.2,1/7/2016,SYSADM,12/28/2015,A,1,1,1/7/2016,GENIN,05051,N,C,MEX$,N,,
CA0033,A-5966,0136176577,22968,1/7/2016,SYSADM,12/28/2015,A,1,1,1/7/2016,GENIN,05052,N,C,MEX$,N,,
TA0016,A-6031,0136176577,58342.2,1/7/2016,SYSADM,12/29/2015,A,1,1,1/7/2016,GENIN,05053,N,C,MEX$,N,,
TA0007,"5968,69,70,80",0136176577,477755.63,1/7/2016,SYSADM,12/30/2012,A,1,1,1/7/2016,GENIN,05054,N,C,MEX$,N,,
TA0014,A-6071,0136176577,8143.2,1/7/2016,SYSADM,12/30/2015,A,1,1,1/7/2016,GENIN,05055,N,C,MEX$,N,,
CA0108,"A-6030,48,54",0136176577,22454.25,1/7/2016,SYSADM,12/30/2015,A,1,1,1/7/2016,GENIN,05056,N,C,MEX$,N,,
BT098,A-6115,0136176577,1875,1/7/2016,SYSADM,12/31/2015,A,1,1,1/7/2016,BTS,05057,N,C,MEX$,N,,
BT106,14753,0136176577,2190,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05058,N,C,MEX$,N,,
BT106,14777,0136176577,2190,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05059,N,C,MEX$,N,,
BT014,14590,0136176577,3828,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05060,N,C,MEX$,N,,
BT014,14630,0136176577,4800,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05061,N,C,MEX$,N,,
BT014,14667,0136176577,6144,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05062,N,C,MEX$,N,,
BT064,14707,0136176577,760,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05063,N,C,MEX$,N,,
BT064,14749,0136176577,760,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05064,N,C,MEX$,N,,
BT079,14788,0136176577,975,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05065,N,C,MEX$,N,,
BT074,"14789,14790",0136176577,2160,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05066,N,C,MEX$,N,,
BT107,14803,0136176577,5193,1/7/2016,SYSADM,12/18/2015,A,1,1,1/7/2016,BTS,05067,N,C,MEX$,N,,
CA100,"A-6064,A-6081",0136176577,800,1/7/2016,SYSADM,12/14/2015,A,1,1,1/7/2016,GENIN,05068,N,C,MEX$,N,,
CA0121,A-6112,0136176577,16704,1/8/2016,SYSADM,12/21/2015,A,1,1,1/8/2016,GENIN,05069,N,C,MEX$,N,,
TI0001,A-5960,0136176577,947246.72,1/18/2016,SYSADM,1/4/2016,A,1,1,1/18/2016,GENIN,05070,N,C,MEX$,N,,
CA0037,A-6123,0136176577,5063.4,1/18/2016,SYSADM,1/4/2016,A,1,1,1/18/2016,GENIN,05071,N,C,MEX$,N,,
TA0047,A-6127,0136176577,1768.54,1/18/2016,SYSADM,1/4/2016,A,1,1,1/18/2016,GENIN,05072,N,C,MEX$,N,,
CA0160,"A-6016,A-6023",0136176577,10465.6,1/18/2016,SYSADM,1/4/2016,A,1,1,1/18/2016,GENIN,05073,N,C,MEX$,N,,
BT107,14836,0136176577,5257,1/18/2016,SYSADM,1/7/2016,A,1,1,1/18/2016,BTS,05074,N,C,MEX$,N,,
TA0001,A-5967,0136176577,5400,1/18/2016,SYSADM,1/7/2016,A,1,1,1/18/2016,GENIN,05075,N,C,MEX$,N,,
TA0007,"A-6056,A-6058",0136176577,259158.15,1/18/2016,SYSADM,1/7/2016,A,1,1,1/18/2016,GENIN,05076,N,C,MEX$,N,,
BT093,"A-6080,A-6111,1",0136176577,1480,1/18/2016,SYSADM,1/4/2016,A,1,1,1/18/2016,BTS,05077,N,C,MEX$,N,,
BT125,A-6114,0136176577,390,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05078,N,C,MEX$,N,,
BT106,"14813,14835",0136176577,4636,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05079,N,C,MEX$,N,,
BT064,"14815,14821,148",0136176577,2260,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05080,N,C,MEX$,N,,
BT086,14742,0136176577,625,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05081,N,C,MEX$,N,,
BT107,14812,0136176577,5321,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05082,N,C,MEX$,N,,
CA100,A-6120,0136176577,800,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,GENIN,05083,N,C,MEX$,N,,
BT074,"14819,14820",0136176577,3600,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05084,N,C,MEX$,N,,
BT064,14810,0136176577,380,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05085,N,C,MEX$,N,,
BT014,"14705,14712",0136176577,6300,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,BTS,05086,N,C,MEX$,N,,
GNRLES,14834,0136176577,420,1/18/2016,SYSADM,1/6/2016,A,1,1,1/18/2016,GENIN,05087,N,C,MEX$,N,,
BT075,A-6128,0136176577,1140,1/18/2016,SYSADM,1/15/2016,A,1,1,1/18/2016,BTS,05088,N,C,MEX$,N,,
CA0006,A-5963,0136176577,16991.1,1/18/2016,SYSADM,1/13/2016,A,1,1,1/18/2016,GENIN,05089,N,C,USD,N,,
CA0125,A-6045,0136176577,28170.4,1/18/2016,SYSADM,1/11/2016,A,1,1,1/18/2016,GENIN,05090,N,C,MEX$,N,,
CA0033,A-6059,0136176577,20250,1/18/2016,SYSADM,1/13/2016,A,1,1,1/18/2016,GENIN,05091,N,C,MEX$,N,,
TA0043,A-5994,0136176577,3262.15,1/18/2016,SYSADM,1/13/2016,A,1,1,1/18/2016,GENIN,05092,N,C,MEX$,N,,
BT098,A-6154,0136176577,1125,1/18/2016,SYSADM,1/14/2016,A,1,1,1/18/2016,BTS,05093,N,C,MEX$,N,,
BT107,14872,0136176577,5193,1/18/2016,SYSADM,1/14/2016,A,1,1,1/18/2016,BTS,05094,N,C,MEX$,N,,
TI0001,A-6027,0136176577,236811.68,1/18/2016,SYSADM,1/14/2016,A,1,1,1/18/2016,GENIN,05095,N,C,MEX$,N,,
BT107,14811,0136176577,5257,1/18/2016,SYSADM,1/11/2016,A,1,1,1/18/2016,BTS,05096,N,C,MEX$,N,,
BT096,14775/1,0136176577,470,1/18/2016,SYSADM,1/11/2016,A,1,1,1/18/2016,BTS,05097,N,C,MEX$,N,,
BT096,14838,0136176577,1444,1/18/2016,SYSADM,1/11/2016,A,1,1,1/18/2016,BTS,05098,N,C,MEX$,N,,
BT106,14865,0136176577,2190,1/18/2016,SYSADM,1/11/2016,A,1,1,1/18/2016,BTS,05099,N,C,MEX$,N,,
BT064,14837,0136176577,750,1/18/2016,SYSADM,1/11/2016,A,1,1,1/18/2016,BTS,05100,N,C,MEX$,N,,
BT074,14845,0136176577,1152,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05101,N,C,MEX$,N,,
BT064,14847,0136176577,760,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05102,N,C,MEX$,N,,
BT064,14868,0136176577,750,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05103,N,C,MEX$,N,,
BT014,"14720,14743",0136176577,8028,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05104,N,C,MEX$,N,,
BT021,14869,0136176577,760,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05105,N,C,MEX$,N,,
BT021,10779,0136176577,415,1/19/2016,SYSADM,12/5/2013,A,1,1,1/19/2016,BTS,05106,N,C,MEX$,N,,
BT074,14871,0136176577,1440,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05107,N,C,MEX$,N,,
GNRLES,14881,0136176577,420,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,GENIN,05108,N,C,MEX$,N,,
BT127,14880,0136176577,1474,1/19/2016,SYSADM,1/11/2016,A,1,1,1/19/2016,BTS,05109,N,C,MEX$,N,,
BT075,A-6165,0136176577,1470,1/26/2016,SYSADM,1/19/2016,A,1,1,1/26/2016,BTS,05110,N,C,MEX$,N,,
TA0040,A-5984,0136176577,7778.96,1/26/2016,SYSADM,1/19/2016,A,1,1,1/26/2016,GENIN,05111,N,C,MEX$,N,,
BT026,"A-5887,A-6050",0136176577,2355,1/26/2016,SYSADM,1/15/2016,A,1,1,1/26/2016,BTS,05112,N,C,MEX$,N,,
BT093,A-6172,0136176577,296,1/26/2016,SYSADM,1/21/2016,A,1,1,1/26/2016,BTS,05113,N,C,MEX$,N,,
BT095,A-6168,0136176577,208,1/26/2016,SYSADM,1/21/2016,A,1,1,1/26/2016,BTS,05114,N,C,MEX$,N,,
BT035,A-6049,0136176577,7185,1/26/2016,SYSADM,1/21/2016,A,1,1,1/26/2016,BTS,05115,N,C,MEX$,N,,
TA0043,A-6029,0136176577,3262.15,1/26/2016,SYSADM,1/18/2016,A,1,1,1/26/2016,GENIN,05116,N,C,MEX$,N,,
TA0043,A-6102,0136176577,9786.46,1/26/2016,SYSADM,1/20/2016,A,1,1,1/26/2016,GENIN,05117,N,C,MEX$,N,,
CA0133,A-6170,0136176577,2660,1/26/2016,SYSADM,1/18/2016,A,1,1,1/26/2016,GENIN,05118,N,C,MEX$,N,,
CA0115,A-6110,0136176577,23072.4,1/26/2016,SYSADM,1/20/2016,A,1,1,1/26/2016,GENIN,05119,N,C,MEX$,N,,
BT107,14891,0136176577,4892,1/26/2016,SYSADM,1/20/2016,A,1,1,1/26/2016,BTS,05120,N,C,MEX$,N,,
TA0016,"A-6061,6085,86",0136176577,208365,1/26/2016,SYSADM,1/20/2016,A,1,1,1/26/2016,GENIN,05121,N,C,MEX$,N,,
CA0111,A-6180,0136176577,31911.6,1/26/2016,SYSADM,1/20/2016,A,1,1,1/26/2016,GENIN,05122,N,C,MEX$,N,,
CA0033,A-6074,0136176577,22968,1/26/2016,SYSADM,1/20/2016,A,1,1,1/26/2016,GENIN,05123,N,C,MEX$,N,,
BT098,A-6169,0136176577,2625,1/26/2016,SYSADM,1/21/2016,A,1,1,1/26/2016,BTS,05124,N,C,MEX$,N,,
BT066,"A-6094,6116",0136176577,15512,1/26/2016,SYSADM,1/21/2016,A,1,1,1/26/2016,BTS,05125,N,C,MEX$,N,,
CA0121,A-6184,0136176577,25724.16,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,GENIN,05126,N,C,MEX$,N,,
CA100,A-6167,0136176577,400,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,GENIN,05127,N,C,MEX$,N,,
BT106,"14809,14884",0136176577,4380,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,BTS,05128,N,C,MEX$,N,,
BT074,"14888,14889",0136176577,1800,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,BTS,05129,N,C,MEX$,N,,
BT086,"14774,14814,818",0136176577,3208,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,BTS,05130,N,C,MEX$,N,,
BT126,A-6088,0136176577,613,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,BTS,05131,N,C,MEX$,N,,
BT064,14903,0136176577,750,1/26/2016,SYSADM,1/22/2016,A,1,1,1/26/2016,BTS,05132,N,C,MEX$,N,,
BT075,A-6183,0136176577,1350,1/28/2016,SYSADM,1/26/2016,A,1,1,1/28/2016,BTS,05133,N,C,MEX$,N,,
BT035,A-6078,0136176577,7531,1/28/2016,SYSADM,1/26/2016,A,1,1,1/28/2016,BTS,05134,N,C,MEX$,N,,
CA0108,"A-6072,87,6107",0136176577,18573,1/28/2016,SYSADM,1/22/2016,A,1,1,1/28/2016,GENIN,05135,N,C,MEX$,N,,
BT105,A-6186,0136176577,780,2/4/2016,SYSADM,1/28/2016,A,1,1,2/4/2016,BTS,05136,N,C,MEX$,N,,
CA0017,A-6100,0136176577,151690.52,2/4/2016,SYSADM,1/27/2016,A,1,1,2/4/2016,GENIN,05137,N,C,MEX$,N,,
BT098,A-6195,0136176577,1875,2/4/2016,SYSADM,1/27/2016,A,1,1,2/4/2016,BTS,05138,N,C,MEX$,N,,
TA0001,"A-6075,A-6125",0136176577,36528.19,2/4/2016,SYSADM,1/29/2016,A,1,1,2/4/2016,GENIN,05139,N,C,MEX$,N,,
DA0028,A-6163,0136176577,11943.36,2/4/2016,SYSADM,1/29/2016,A,1,1,2/4/2016,GENIN,05140,N,C,MEX$,N,,
TA0047,A-6206,0136176577,1768.54,2/4/2016,SYSADM,1/29/2016,A,1,1,2/4/2016,GENIN,05141,N,C,MEX$,N,,
CA0167,A-6124,0136176577,31648.32,2/4/2016,SYSADM,1/29/2016,A,1,1,2/4/2016,BTS,05142,N,C,MEX$,N,,
CA0083,A-6101,0136176577,19885.94,2/4/2016,SYSADM,1/29/2016,A,1,1,2/4/2016,GENIN,05143,N,C,MEX$,N,,
CA0108,A-6130,0136176577,13398,2/4/2016,SYSADM,1/29/2016,A,1,1,2/4/2016,GENIN,05144,N,C,MEX$,N,,
BT014,14772,0136176577,6300,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05145,N,C,MEX$,N,,
BT014,14792,0136176577,4878,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05146,N,C,MEX$,N,,
BT106,14911,0136176577,2220,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05147,N,C,MEX$,N,,
BT127,14887,0136176577,1533,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05148,N,C,MEX$,N,,
BT074,14915,0136176577,1584,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05149,N,C,MEX$,N,,
BT064,14919,0136176577,750,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05150,N,C,MEX$,N,,
GNRLES,14917,0136176577,380,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,GENIN,05151,N,C,MEX$,N,,
BT107,14922,0136176577,5353,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,BTS,05152,N,C,MEX$,N,,
CA100,A-6179,0136176577,400,2/5/2016,SYSADM,1/22/2016,A,1,1,2/5/2016,GENIN,05153,N,C,MEX$,N,,
CA100,A-6202,0136176577,400,2/5/2016,SYSADM,1/29/2016,A,1,1,2/5/2016,GENIN,05154,N,C,MEX$,N,,
BT064,14947,0136176577,750,2/8/2016,SYSADM,2/5/2016,A,1,1,2/8/2016,BTS,05155,N,C,MEX$,N,,
CA100/2,A-6155,0136176577,4176,2/9/2016,SYSADM,1/8/2016,A,1,1,2/9/2016,GENIN,05156,N,C,MEX$,N,,
CA100,A-6199,0136176577,1368.8,2/9/2016,SYSADM,2/4/2016,A,1,1,2/9/2016,GENIN,05157,N,C,MEX$,N,,
CA0120,A-6053,0136176577,44961.6,2/9/2016,SYSADM,2/2/2016,A,1,1,2/9/2016,GENIN,05158,N,C,MEX$,N,,
BT107,14929,0136176577,5590,2/9/2016,SYSADM,2/3/2016,A,1,1,2/9/2016,BTS,05159,N,C,MEX$,N,,
CA0006,A-6046,0136176577,5409,2/9/2016,SYSADM,2/4/2016,A,1,1,2/9/2016,GENIN,05160,N,C,USD,N,,
CA0160,A-6103,0136176577,25628.36,2/9/2016,SYSADM,1/5/2016,A,1,1,2/9/2016,GENIN,05161,N,C,MEX$,N,,
BT093,A-6200,0136176577,296,2/9/2016,SYSADM,2/4/2016,A,1,1,2/9/2016,BTS,05162,N,C,MEX$,N,,
BT074,14932,0136176577,1080,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,BTS,05163,N,C,MEX$,N,,
GNRLES,14923,0136176577,630,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,GENIN,05164,N,C,MEX$,N,,
BT096,14938,0136176577,1468,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,BTS,05165,N,C,MEX$,N,,
BT106,14928,0136176577,2220,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,BTS,05166,N,C,MEX$,N,,
CA100,A-6210,0136176577,400,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,GENIN,05167,N,C,MEX$,N,,
BT064,14781,0136176577,390,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,BTS,05168,N,C,MEX$,N,,
BT127,"14908,14916",0136176577,4108,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,BTS,05169,N,C,MEX$,N,,
BT014,"14817,14846",0136176577,10080,2/10/2016,SYSADM,2/5/2016,A,1,1,2/10/2016,BTS,05170,N,C,MEX$,N,,
CA100,"A-6131,32,33,34",0136176577,5544.8,2/17/2016,SYSADM,2/10/2016,A,1,1,2/17/2016,GENIN,05171,N,C,MEX$,N,,
BT075,"A-6203,6213,38",0136176577,3822,2/17/2016,SYSADM,2/10/2016,A,1,1,2/17/2016,BTS,05172,N,C,MEX$,N,,
BT093,A-6218,0136176577,296,2/17/2016,SYSADM,2/12/2016,A,1,1,2/17/2016,BTS,05173,N,C,MEX$,N,,
BT079,A-6246,0136176577,1536,2/17/2016,SYSADM,2/12/2016,A,1,1,2/17/2016,BTS,05174,N,C,MEX$,N,,
BT035,A-6106,0136176577,7544,2/17/2016,SYSADM,2/12/2016,A,1,1,2/17/2016,BTS,05175,N,C,MEX$,N,,
TA0043,A-6126,0136176577,4893.23,2/17/2016,SYSADM,2/8/2016,A,1,1,2/17/2016,GENIN,05176,N,C,MEX$,N,,
TA0007,"A-6156,A-6157",0136176577,262605.9,2/17/2016,SYSADM,2/8/2016,A,1,1,2/17/2016,GENIN,05177,N,C,MEX$,N,,
CA0121,A-6194,0136176577,60635.52,2/17/2016,SYSADM,2/8/2016,A,1,1,2/17/2016,GENIN,05178,N,C,MEX$,N,,
TA0008,A-6242,0136176577,520.26,2/17/2016,SYSADM,2/9/2016,A,1,1,2/17/2016,GENIN,05179,N,C,USD,N,,
CA0037,A-6229,0136176577,5800.46,2/17/2016,SYSADM,2/10/2016,A,1,1,2/17/2016,GENIN,05180,N,C,MEX$,N,,
BT098,A-6224,0136176577,1875,2/17/2016,SYSADM,2/11/2016,A,1,1,2/17/2016,BTS,05181,N,C,MEX$,N,,
BT107,14967,0136176577,5257,2/17/2016,SYSADM,2/11/2016,A,1,1,2/17/2016,BTS,05182,N,C,MEX$,N,,
CA0120,A-6113,0136176577,44961.6,2/17/2016,SYSADM,2/11/2016,A,1,1,2/17/2016,GENIN,05183,N,C,MEX$,N,,
CA0033,A-6129,0136176577,25264.8,2/17/2016,SYSADM,2/11/2016,A,1,1,2/17/2016,GENIN,05184,N,C,MEX$,N,,
CA0108,A-6162,0136176577,14737.8,2/17/2016,SYSADM,2/11/2016,A,1,1,2/17/2016,GENIN,05185,N,C,MEX$,N,,
BT074,14961,0136176577,1152,2/17/2016,SYSADM,2/9/2016,A,1,1,2/17/2016,BTS,05186,N,C,MEX$,N,,
BT127,14944,0136176577,1620,2/17/2016,SYSADM,2/9/2016,A,1,1,2/17/2016,BTS,05187,N,C,MEX$,N,,
BT106,14954,0136176577,2220,2/17/2016,SYSADM,2/9/2016,A,1,1,2/17/2016,BTS,05188,N,C,MEX$,N,,
CA0144,14904,0136176577,2660,2/22/2016,SYSADM,1/22/2016,A,1,1,2/22/2016,GENIN,05189,N,C,MEX$,N,,
CA0108,A-6158,0136176577,3079.8,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,GENIN,05190,N,C,USD,N,,
BT107,14988,0136176577,5225,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05191,N,C,MEX$,N,,
TI0001,A-6151,0136176577,1000786.75,2/25/2016,SYSADM,2/19/2016,A,1,1,2/25/2016,GENIN,05192,N,C,MEX$,N,,
CA100,A-6252,0136176577,400,2/25/2016,SYSADM,2/18/2016,A,1,1,2/25/2016,GENIN,05193,N,C,MEX$,N,,
BT079,A-6257,0136176577,960,2/25/2016,SYSADM,2/18/2016,A,1,1,2/25/2016,BTS,05194,N,C,MEX$,N,,
BT093,A-6260,0136176577,296,2/25/2016,SYSADM,2/18/2016,A,1,1,2/25/2016,BTS,05195,N,C,MEX$,N,,
BT095,A-6250,0136176577,208,2/25/2016,SYSADM,2/18/2016,A,1,1,2/25/2016,BTS,05196,N,C,MEX$,N,,
CA100,"A-6173,74,75,76",0136176577,11089.6,2/25/2016,SYSADM,2/19/2016,A,1,1,2/25/2016,GENIN,05197,N,C,MEX$,N,,
BT014,14874,0136176577,4926,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05198,N,C,MEX$,N,,
BT064,14983,0136176577,750,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05199,N,C,MEX$,N,,
BT086,"14879,14907,946",0136176577,3001,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05200,N,C,MEX$,N,,
BT106,14985,0136176577,2220,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05201,N,C,MEX$,N,,
BT064,14994,0136176577,750,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05202,N,C,MEX$,N,,
BT074,"14995,96,97",0136176577,2088,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05203,N,C,MEX$,N,,
BT064,14937,0136176577,780,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05204,N,C,MEX$,N,,
BT128,14975,0136176577,420,2/25/2016,SYSADM,2/16/2016,A,1,1,2/25/2016,BTS,05205,N,C,MEX$,N,,
BT129,A-6268,0136176577,4408,3/3/2016,SYSADM,2/22/2016,A,1,1,3/3/2016,BTS,05206,N,C,MEX$,N,,
TA0040,A-6057,0136176577,11668.44,3/3/2016,SYSADM,2/23/2016,A,1,1,3/3/2016,GENIN,05207,N,C,MEX$,N,,
CA100,"A-6263,64,65,62",0136176577,4408,3/3/2016,SYSADM,2/23/2016,A,1,1,3/3/2016,GENIN,05208,N,C,MEX$,N,,
BT075,"A-6261,6283",0136176577,2540,3/3/2016,SYSADM,2/26/2016,A,1,1,3/3/2016,BTS,05209,N,C,MEX$,N,,
BT081,A-6267,0136176577,1640,3/3/2016,SYSADM,2/26/2016,A,1,1,3/3/2016,BTS,05210,N,C,MEX$,N,,
CA100,"A-6289,90,91",0136176577,3712,3/3/2016,SYSADM,2/26/2016,A,1,1,3/3/2016,GENIN,05211,N,C,MEX$,N,,
DA0028,A-6228,0136176577,14929.2,3/3/2016,SYSADM,2/22/2016,A,1,1,3/3/2016,GENIN,05212,N,C,MEX$,N,,
