CUST_ORDER_ID,LINE_NO,PART_ID,CUSTOMER_PART_ID,UNIT_PRICE,WIP_VAS_UNIT_PRICE,ACCEPT_EARLY,DAYS_EARLY,ORDER_TYPE,LINE_STATUS,ORDER_QTY,USER_ORDER_QTY,SELLING_UM,DESIRED_SHIP_DATE,HTS_CODE,TRADE_DISC_PERCENT,EST_FREIGHT,COMMISSION_PCT,SALES_TAX_GROUP_ID,MISC_REFERENCE,PRODUCT_CODE,COMMODITY_CODE,DRAWING_ID,DRAWING_REV_NO,GL_REVENUE_ACCT_ID,MAT_GL_ACCT_ID,LAB_GL_ACCT_ID,BUR_GL_ACCT_ID,SER_GL_ACCT_ID,LAST_SHIPPED_DATE,TOTAL_ACT_FREIGHT,TOTAL_SHIPPED_QTY,TOTAL_USR_SHIP_QTY,TOTAL_AMT_SHIPPED,TOTAL_AMT_ORDERED,PROMISE_DATE,SERVICE_CHARGE_ID,PIECE_COUNT,LENGTH,WIDTH,HEIGHT,DIMENSIONS_UM,VAT_CODE,EDI_BLANKET_QTY,EDI_BLANKET_USRQTY,EDI_ACCUM_QTY_REL,EDI_ACCUM_USR_REL,EDI_ACCUM_QTY_REC,EDI_ACCUM_USR_REC,EDI_LAST_REC_DATE,EDI_RELEASE_NO,EDI_RELEASE_DATE,EDI_QTY_RELEASED,EDI_USR_QTY_REL,EDI_REQ_REL_DATE,SHIPTO_ID,WAREHOUSE_ID,ORIG_COUNTRY_ID,TYPE,ALLOCATED_QTY,FULFILLED_QTY,EDI_ACCUM_FAB_QTY,EDI_ACCUM_RAW_QTY,EDI_LAST_SHIPDATE,EDI_ACCUM_SHIP_QTY,ACK_ID,EDI_ACCUM_SHIP_ADJ,USER_1,USER_2,USER_3,USER_4,USER_5,USER_6,USER_7,USER_8,USER_9,USER_10,UDF_LAYOUT_ID,SEND_ACK,VAT_CATEGORY,ITA_SPECIAL_CHARGE
P10520,1,SN1000080987,,42.9,0,Y,9999,,A,300,300,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG,PVH,Savory,,,,,,,,01-Mar-16,0,300,300,12870,12870,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10521,1,,,380,0,Y,9999,,A,3,3,,,,0,0,0,,PRODUCTOS DE IMPIEZA,,Otros,,,,,,,,01-Mar-16,0,3,3,1140,1140,,SERVPL,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10522,1,,,380,0,Y,9999,,A,3,3,,,,0,0,0,,PRODUCTOS DE IMPIEZA,,Otros,,,,,,,,01-Mar-16,0,3,3,1140,1140,,SERVPL,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10523,1,,,380,0,Y,9999,,A,2,2,,,,0,0,0,,PRODUCTOS DE IMPIEZA,,Otros,,,,,,,,01-Mar-16,0,2,2,760,760,,SERVPL,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10524,1,,,380,0,Y,9999,,A,2,2,,,,0,0,0,,PRODUCTOS DE IMPIEZA,,Otros,,,,,,,,01-Mar-16,0,2,2,760,760,,SERVPL,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10525,1,RG1510,,365,0,Y,9999,,A,13,13,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,01-Mar-16,0,13,13,4745,4745,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10525,2,VCM01,,32,0,Y,9999,,A,16,16,PZA,,,0,0,,,VINAGRE CIERVO MANZANA 4/4000ML,,,,,,,,,,01-Mar-16,0,16,16,512,512,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10526,1,LG1713,,72,0,Y,9999,,A,30,30,PZA,,,0,0,,,SALSA JALAPEÑO / CAJA 204 SOBRES DE 8G,,,,,,,,,,01-Mar-16,0,30,30,2160,2160,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10527,1,RG1510,,385,0,Y,9999,,A,8,8,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,02-Mar-16,0,8,8,3080,3080,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10527,2,CLC009,CLC009,62,0,Y,9999,,A,60,60,PZA,,,0,0,,,NACHO JALAPEÑO CAJA 6 X2.8 KG,,Food Service,,,,,,,,02-Mar-16,0,60,60,3720,3720,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10528,1,504977,,17.94,0,Y,9999,,A,50,50,KG,,,0,0,,,FRESA SILVESTRE SABOR 007435M/019306M,SABORES,Dairy,,,,,,,,13-Apr-16,0,50,50,897,897,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10529,1,25569,,40.8,0,Y,9999,,A,1020,1020,KG,,,0,0,,,PROLAC CC 35 S/P 30 KG.,LACTEO,Bakery,,,,,,,,,0,0,0,0,41616,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10530,1,RG1510,,380,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,03-Mar-16,0,2,2,760,760,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10530,2,HDM001,,105,0,Y,9999,,A,6,6,PZA,,,0,0,,,CHAMP CHAMPIMEX REBANADOS_LATA 2835G,,Food Service,,,,,,,,03-Mar-16,0,6,6,630,630,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10530,3,VCB01,,34,0,Y,9999,,A,2,2,PZA,,,0,0,,,VINAGRE CIERVO BLANCO 4/4000ML,,,,,,,,,,03-Mar-16,0,2,2,68,68,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10531,1,RG1510,,400,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,03-Mar-16,0,1,1,400,400,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10532,1,RG1520,,216,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,03-Mar-16,0,2,2,432,432,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10533,1,SN1000080987,,57.2,0,Y,9999,,A,30,30,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG,PVH,Savory,,,,,,,,03-Mar-16,0,30,30,1716,1716,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
PO04259,1,SN1000080987,,0,0,Y,9999,,A,1650,1650,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG,PVH,Savory,,,,,,,,03-Mar-01,0,1650,1650,0,0,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10534,1,RG1520,,192,0,Y,9999,,A,6,6,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,03-Mar-16,0,6,6,1152,1152,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10535,1,59114058,,57.3,0,Y,9999,,A,46,46,KG,,,0,0,,,D. DE FRAMBUESA HPMO78,DULCES,Dairy,,,,,,,,03-Mar-16,0,46,46,2635.8,2635.8,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10536,1,59106758,,0,0,Y,9999,,A,23,23,KG,,,0,0,,,D. DE CHOCOLATE HPM022,DULCES,Dairy,,,,,,,,03-Mar-16,0,23,23,0,0,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-RF,,,0,0,,,,,,,,,,,,,,,,,,,,
P10537,1,RG1510,,390,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,04-Mar-16,0,2,2,780,780,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10538,1,RG1511,,390,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE FRY DE SOYA (PORRON DE 20 LT),ACEITES,Food Service,,,,,,,,04-Mar-16,0,2,2,780,780,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10539,1,24083,,84.92,0,Y,9999,,A,35,35,KG,,,0,0,,,PVH JE C/A S/P 35 KG.,PVH,Savory,,,,,,,,11-Apr-16,0,35,35,2972.2,2972.2,,,,,,,,IVA,,,,,,,,,,,,,,SENSIENT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10540,1,SN1000080987,,51.56,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG,PVH,Savory,,,,,,,,04-Mar-16,0,90,90,4640.4,4640.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10541,1,PI001,,25,0,Y,9999,,A,25,25,KG,,,0,0,,,HARINA DE SOYA DESGRASADA/PI,HARINA,,,,,,,,,04-Mar-16,0,25,25,625,625,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10542,1,RG1510,,380,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,04-Mar-16,0,2,2,760,760,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10542,2,HDM001,,105,0,Y,9999,,A,3,3,PZA,,,0,0,,,CHAMP CHAMPIMEX REBANADOS_LATA 2835G,,Food Service,,,,,,,,04-Mar-16,0,3,3,315,315,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10542,3,CLC012,,91,0,Y,9999,,A,3,3,PZA,,,0,0,,,PIÑA EN TROCITOS CAJA 6/3 KG,,Food Service,,,,,,,,04-Mar-16,0,3,3,273,273,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10542,4,LG1716,,245,0,Y,9999,,A,1,1,PZA,,,0,0,,,SALSA PICANTE 10GR/ CAJA 1008 SOBRES,,,,,,,,,,04-Mar-16,0,1,1,245,245,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10542,5,LG1733,,195,0,Y,9999,,A,1,1,PZA,,,0,0,,,CHILE SECO EN TROZOS/CAJA 1000 SOBRES 1G,,,,,,,,,,04-Mar-16,0,1,1,195,195,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10543,1,RG1510,,375,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,04-Mar-16,0,2,2,750,750,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10544,1,RG1510,,375,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,04-Mar-16,0,2,2,750,750,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10545,1,25569,,25.24,0,Y,9999,,A,1500,1500,KG,,,0,0,,,PROLAC CC 35 S/P 30 KG.,LACTEO,Bakery,,,,,,,,07-Mar-16,0,1500,1500,37860,37860,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10546,1,RG1510,,415,0,Y,9999,,A,50,50,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,07-Mar-16,0,50,50,20750,20750,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10547,1,SN1000080986,,48.4,0,Y,9999,,A,270,270,KG,,,0,0,,,PVH M S/A S/P 30 KG,PVH,Savory,,,,,,,,07-Mar-16,0,270,270,13068,13068,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10548,1,RG1510,,370,0,Y,9999,,A,6,6,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,07-Mar-16,0,6,6,2220,2220,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10548,2,VCM01,,32,0,Y,9999,,A,16,16,PZA,,,0,0,,,VINAGRE CIERVO MANZANA 4/4000ML,,,,,,,,,,07-Mar-16,0,16,16,512,512,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10548,3,CLC020,,100,0,Y,9999,,A,6,6,PZA,,,0,0,,,CHIPOTLES ADOBADOS 2.8 KG.,,Food Service,,,,,,,,07-Mar-16,0,6,6,600,600,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10549,1,HDM001,HDM001,115,0,Y,9999,,A,48,48,PZA,,,0,0,,,CHAMP CHAMPIMEX REBANADOS_LATA 2835G,,Food Service,,,,,,,,07-Mar-16,0,48,48,5520,5520,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10549,2,CLC008,,77,0,Y,9999,,A,20,20,BL,,,0,0,,,PASTA DE TOMATE EN BOLSA DE 3000 G,,Food Service,,,,,,,,07-Mar-16,0,20,20,1540,1540,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10550,1,CLC008,,74,0,Y,9999,,A,4,4,BL,,,0,0,,,PASTA DE TOMATE EN BOLSA DE 3000 G,,Food Service,,,,,,,,07-Mar-16,0,4,4,296,296,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10551,1,RG1510,,415,0,Y,9999,,A,7,7,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,08-Mar-16,0,7,7,2905,2905,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10551,2,CLC009,CLC009,67,0,Y,9999,,A,48,48,PZA,,,0,0,,,NACHO JALAPEÑO CAJA 6 X2.8 KG,,Food Service,,,,,,,,08-Mar-16,0,48,48,3216,3216,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10552,1,SN1000080987,,40.8,0,Y,9999,,A,510,510,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG,PVH,Savory,,,,,,,,08-Mar-16,0,510,510,20808,20808,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10553,1,LG1713,,75,0,Y,9999,,A,28,28,PZA,,,0,0,,,SALSA JALAPEÑO / CAJA 204 SOBRES DE 8G,,,,,,,,,,08-Mar-16,0,28,28,2100,2100,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10554,1,RG1510,,365,0,Y,9999,,A,14,14,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,08-Mar-16,0,14,14,5110,5110,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10554,2,VCM01,,32,0,Y,9999,,A,12,12,PZA,,,0,0,,,VINAGRE CIERVO MANZANA 4/4000ML,,,,,,,,,,08-Mar-16,0,12,12,384,384,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10555,1,RG1520,,192,0,Y,9999,,A,6,6,PZA,,,0,0,,,ACEITE AVE MIXTO (12 BOTELLAS DE 900 ML),ACEITES,Food Service,,,,,,,,08-Mar-16,0,6,6,1152,1152,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10556,1,SN1000080986,,72.51,0,Y,9999,,A,300,300,KG,,,0,0,,,PVH M S/A S/P 30 KG,PVH,Savory,,,,,,,,11-Mar-16,0,300,300,21753,21753,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10557,1,RG1510,,380,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,09-Mar-16,0,2,2,760,760,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10557,2,LG1733,,195,0,Y,9999,,A,1,1,PZA,,,0,0,,,CHILE SECO EN TROZOS/CAJA 1000 SOBRES 1G,,,,,,,,,,09-Mar-16,0,1,1,195,195,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10557,3,CLC012,,91,0,Y,9999,,A,6,6,PZA,,,0,0,,,PIÑA EN TROCITOS CAJA 6/3 KG,,Food Service,,,,,,,,09-Mar-16,0,6,6,546,546,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10557,4,HDM001,,105,0,Y,9999,,A,1,1,PZA,,,0,0,,,CHAMP CHAMPIMEX REBANADOS_LATA 2835G,,Food Service,,,,,,,,09-Mar-16,0,1,1,105,105,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10558,1,RG1510,,380,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,09-Mar-16,0,1,1,380,380,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10558,2,LG1733,,195,0,Y,9999,,A,2,2,PZA,,,0,0,,,CHILE SECO EN TROZOS/CAJA 1000 SOBRES 1G,,,,,,,,,,09-Mar-16,0,2,2,390,390,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10558,3,LG1716,,245,0,Y,9999,,A,1,1,PZA,,,0,0,,,SALSA PICANTE 10GR/ CAJA 1008 SOBRES,,,,,,,,,,09-Mar-16,0,1,1,245,245,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10558,4,HDM001,,105,0,Y,9999,,A,3,3,PZA,,,0,0,,,CHAMP CHAMPIMEX REBANADOS_LATA 2835G,,Food Service,,,,,,,,09-Mar-16,0,3,3,315,315,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10558,5,CLC012,,91,0,Y,9999,,A,3,3,PZA,,,0,0,,,PIÑA EN TROCITOS CAJA 6/3 KG,,Food Service,,,,,,,,09-Mar-16,0,3,3,273,273,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10559,1,RG1510,,425,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,09-Mar-16,0,1,1,425,425,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10560,1,RG1510,,380,0,Y,9999,,A,2,2,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,09-Mar-16,0,2,2,760,760,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10560,2,RG1511,,390,0,Y,9999,,A,1,1,PZA,,,0,0,,,ACEITE AVE FRY DE SOYA (PORRON DE 20 LT),ACEITES,Food Service,,,,,,,,09-Mar-16,0,1,1,390,390,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10561,1,CLC004,,53,0,Y,9999,,A,12,12,BL,,,0,0,,,SALSA PARA PIZZA EN BOLSA DE 3000 G,,Food Service,,,,,,,,09-Mar-16,0,12,12,636,636,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10561,2,LG1716,,245,0,Y,9999,,A,1,1,PZA,,,0,0,,,SALSA PICANTE 10GR/ CAJA 1008 SOBRES,,,,,,,,,,09-Mar-16,0,1,1,245,245,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10561,3,CLC012,,91,0,Y,9999,,A,1,1,PZA,,,0,0,,,PIÑA EN TROCITOS CAJA 6/3 KG,,Food Service,,,,,,,,09-Mar-16,0,1,1,91,91,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10561,4,HDM001,,105,0,Y,9999,,A,1,1,PZA,,,0,0,,,CHAMP CHAMPIMEX REBANADOS_LATA 2835G,,Food Service,,,,,,,,09-Mar-16,0,1,1,105,105,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10561,5,LG1733,,195,0,Y,9999,,A,1,1,PZA,,,0,0,,,CHILE SECO EN TROZOS/CAJA 1000 SOBRES 1G,,,,,,,,,,09-Mar-16,0,1,1,195,195,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10562,1,COLALG250,,46.43,0,Y,9999,,A,60,60,PZA,,,0,0,,,COLOR AMARILLO LIMON GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,60,60,2785.8,2785.8,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10562,2,COLRBG250,,52.14,0,Y,9999,,A,60,60,PZA,,,0,0,,,COLOR ROSA BRILLANTE GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,60,60,3128.4,3128.4,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,1,COLRBG250,,52.14,0,Y,9999,,A,30,30,PZA,,,0,0,,,COLOR ROSA BRILLANTE GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,30,30,1564.2,1564.2,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,2,COLALG250,,46.43,0,Y,9999,,A,24,24,PZA,,,0,0,,,COLOR AMARILLO LIMON GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,24,24,1114.32,1114.32,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,3,COLRJG250,,52.14,0,Y,9999,,A,21,21,PZA,,,0,0,,,COLOR ROJO GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,21,21,1094.94,1094.94,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,4,COLCAG250,,52.14,0,Y,9999,,A,3,3,PZA,,,0,0,,,COLOR CAFE GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,3,3,156.42,156.42,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,5,COLNGG250,,52.14,0,Y,9999,,A,3,3,PZA,,,0,0,,,COLOR NEGRO GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,3,3,156.42,156.42,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,6,COLNRG250,,49.29,0,Y,9999,,A,3,3,PZA,,,0,0,,,COLOR NARANJA GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,3,3,147.87,147.87,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,7,COLMRG250,,62.63,0,Y,9999,,A,3,3,PZA,,,0,0,,,COLOR MORADO GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,3,3,187.89,187.89,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10563,8,COLVHG250,,50.71,0,Y,9999,,A,3,3,PZA,,,0,0,,,COLOR VERDE HOJA GEL,COLORES,Bakery,,,,,,,,14-Mar-16,0,3,3,152.13,152.13,,,,,,,,IVA,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10564,1,RG1510,,415,0,Y,9999,,A,10,10,PZA,,,0,0,,,ACEITE AVE (CAJA 2 BIDONES DE 10 L C/U),ACEITES,Food Service,,,,,,,,11-Mar-16,0,10,10,4150,4150,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10564,2,VCB01,,35,0,Y,9999,,A,8,8,PZA,,,0,0,,,VINAGRE CIERVO BLANCO 4/4000ML,,,,,,,,,,11-Mar-16,0,8,8,280,280,,,,,,,,IVA0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
P10564,3,CLC008,,77,0,Y,9999,,A,8,8,BL,,,0,0,,,PASTA DE TOMATE EN BOLSA DE 3000 G,,Food Service,,,,,,,,11-Mar-16,0,8,8,616,616,,,,,,,,IVA0,,,,,,,,,,,,,,ALM-BT,,,0,0,,,,,,,,,,,,,,,,,,,,
P10565,1,SN1000080987,,51.56,0,Y,9999,,A,90,90,KG,,,0,0,,,PVH 2000 S/A S/P 30 KG,PVH,Savory,,,,,,,,11-Mar-16,0,90,90,4640.4,4640.4,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
P10566,1,25569,,25.24,0,Y,9999,,A,1500,1500,KG,,,0,0,,,PROLAC CC 35 S/P 30 KG.,LACTEO,Bakery,,,,,,,,14-Mar-16,0,1500,1500,37860,37860,,,,,,,,IVA,,,,,,,,,,,,,,ALM-GENERAL,,,0,0,,,,,,,,,,,,,,,,,,,,
