INVOICE_ID,CUSTOMER_ID,TYPE,INVOICE_DATE,TOTAL_AMOUNT,PAID_AMOUNT,DISCOUNT_GIVEN,LAST_PAID_DATE,ZERO_DATE,TERMS_NET_TYPE,TERMS_NET_DAYS,TERMS_NET_DATE,TERMS_DISC_TYPE,TERMS_DISC_DAYS,TERMS_DISC_DATE,TERMS_DISC_PERCENT,TERMS_DESCRIPTION,FREIGHT_TERMS,CREATE_DATE,USER_ID,STATUS,PREPAY_ORDER_ID,PREPAY_INVOICE_ID,SELL_RATE,BUY_RATE,POSTING_DATE,ENTITY_ID,RECV_GL_ACCT_ID,MARKED_FOR_PURGE,NEW_SELL_RATE,NEW_BUY_RATE,PRINTED_DATE,VAT_BOOK_CODE,VAT_REPORT_NO,VAT_FILENAME,RCR_INVOICE_ID,CURRENCY_ID,USER_EXCH_RATE,SALESREP_ID,COMM_PAID_AMOUNT
15135,BT079,I,17-Mar-16,1152,1152,0,29-Mar-16,06-Apr-16,A,,,A,,,,,B,17-Mar-16,SYSADM,A,,,1,1,17-Mar-16,BTS,0010301,N,,,17-Mar-16,,,,,MEX$,N,,0
15136,CA0172,I,18-Mar-16,5794.2,5794.2,0,16-Mar-16,30-Mar-16,A,,,A,,,,,B,18-Mar-16,SYSADM,A,,,1,1,18-Mar-16,GENIN,0010301,N,,,18-Mar-16,,,,,MEX$,N,,0
15137,CA0121,I,18-Mar-16,31236.48,31236.48,0,11-Apr-16,19-Apr-16,A,7,,A,0,,0,,B,18-Mar-16,SYSADM,A,,,1,1,18-Mar-16,GENIN,0010301,N,,,18-Mar-16,,,,,MEX$,N,,0
15138,BT075,I,18-Mar-16,1458,1458,0,29-Mar-16,01-Apr-16,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,18-Mar-16,SYSADM,A,,,1,1,18-Mar-16,BTS,0010301,N,,,18-Mar-16,,,,,MEX$,N,,0
15139,CA0108,I,18-Mar-16,14737.8,14737.8,0,31-Mar-16,01-Apr-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,18-Mar-16,SYSADM,A,,,1,1,18-Mar-16,GENIN,103-015-019,N,,,18-Mar-16,,,,,MEX$,N,,0
15141,BT127,I,18-Mar-16,1259,1259,0,29-Mar-16,06-Apr-16,A,,,A,,,,,B,18-Mar-16,SYSADM,A,,,1,1,18-Mar-16,BTS,0010301,N,,,18-Mar-16,,,,,MEX$,N,,0
15142,BT086,I,18-Mar-16,703,703,0,22-Apr-16,27-Apr-16,A,,,A,,,,,B,18-Mar-16,SYSADM,A,,,1,1,18-Mar-16,BTS,0010301,N,,,18-Mar-16,,,,,MEX$,N,,0
15143,BT014,I,22-Mar-16,5520,5520,0,26-Apr-16,04-May-16,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,22-Mar-16,SYSADM,A,,,1,1,22-Mar-16,BTS,0010301,N,,,22-Mar-16,,,,,MEX$,N,,0
15144,BT074,I,22-Mar-16,1575,1575,0,29-Mar-16,06-Apr-16,A,,,A,,,,,B,22-Mar-16,SYSADM,A,,,1,1,22-Mar-16,BTS,0010301,N,,,22-Mar-16,,,,,MEX$,N,,0
15145,BT086,I,22-Mar-16,1955,1955,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,22-Mar-16,SYSADM,A,,,1,1,22-Mar-16,BTS,0010301,N,,,22-Mar-16,,,,,MEX$,N,,0
15146,CA0160,I,22-Mar-16,13755.86,13755.86,0,29-Apr-16,04-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,22-Mar-16,SYSADM,A,,,1,1,22-Mar-16,GENIN,0010301,N,,,22-Mar-16,,,,,MEX$,N,,0
15147,BT106,I,22-Mar-16,2900,2900,0,29-Mar-16,06-Apr-16,A,,,A,,,,,B,22-Mar-16,SYSADM,A,,,1,1,22-Mar-16,BTS,0010301,N,,,22-Mar-16,,,,,MEX$,N,,0
15148,BT086,I,22-Mar-16,330,330,0,22-Apr-16,27-Apr-16,A,,,A,,,,,B,22-Mar-16,SYSADM,A,,,1,1,22-Mar-16,BTS,0010301,N,,,22-Mar-16,,,,,MEX$,N,,0
15149,BT075,I,23-Mar-16,770,770,0,29-Mar-16,01-Apr-16,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,23-Mar-16,SYSADM,A,,,1,1,23-Mar-16,BTS,0010301,N,,,23-Mar-16,,,,,MEX$,N,,0
15150,BT093,I,23-Mar-16,308,308,0,28-Mar-16,01-Apr-16,A,,,A,,,,,B,23-Mar-16,SYSADM,A,,,1,1,23-Mar-16,BTS,0010301,N,,,23-Mar-16,,,,,MEX$,N,,0
15151,BT096,I,23-Mar-16,2082,2082,0,25-Apr-16,12-May-16,A,,,A,,,,,B,23-Mar-16,SYSADM,A,,,1,1,23-Mar-16,BTS,0010301,N,,,23-Mar-16,,,,,MEX$,N,,0
15152,DA0013,I,23-Mar-16,5950.8,5950.8,0,28-Mar-16,01-Apr-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,23-Mar-16,SYSADM,A,,,1,1,23-Mar-16,GENIN,103-010-004,N,,,23-Mar-16,,,,,MEX$,N,,0
15155,TA0040,I,29-Mar-16,8556.86,8556.86,0,23-May-16,30-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,103-002-003,N,,,29-Mar-16,,,,,MEX$,N,,0
15156,CA0115,I,29-Mar-16,24137.28,24137.28,0,18-Apr-16,19-May-16,A,28,,A,0,,0,28 DIAS FF,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15157,BT066,I,29-Mar-16,4942.4,4942.4,0,05-May-16,12-May-16,A,15,,A,15,,0,,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15158,BT035,I,29-Mar-16,6523,6523,0,16-May-16,25-May-16,A,30,,A,0,,0,CREDITO: 30 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15159,BT074,I,29-Mar-16,1800,1800,0,29-Mar-16,06-Apr-16,A,,,A,,,,,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15160,BT106,I,29-Mar-16,2459,2459,0,29-Mar-16,06-Apr-16,A,,,A,,,,,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15161,CA100,I,29-Mar-16,850,850,0,29-Mar-16,06-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15163,BT127,I,29-Mar-16,1490,1490,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15164,CA100,I,29-Mar-16,1322.4,1322.4,0,30-Mar-16,01-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15165,CA100,I,29-Mar-16,1322.4,1322.4,0,30-Mar-16,01-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15166,CA100,I,29-Mar-16,881.6,881.6,0,30-Mar-16,01-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15167,CA100,I,29-Mar-16,881.6,881.6,0,30-Mar-16,01-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15168,CA100,I,29-Mar-16,1508,1508,0,30-Mar-16,01-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,GENIN,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15169,BT064,I,29-Mar-16,750,750,0,29-Mar-16,06-Apr-16,A,15,,A,15,,0,,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15170,BT064,I,29-Mar-16,750,750,0,29-Mar-16,06-Apr-16,A,15,,A,15,,0,,B,29-Mar-16,SYSADM,A,,,1,1,29-Mar-16,BTS,0010301,N,,,29-Mar-16,,,,,MEX$,N,,0
15171,CA0125,I,30-Mar-16,14324.4,14324.4,0,01-Jun-16,15-Jun-16,A,,,A,,,,,B,30-Mar-16,SYSADM,A,,,1,1,30-Mar-16,GENIN,0010301,N,,,30-Mar-16,,,,,MEX$,N,,0
15172,CA0125,I,30-Mar-16,1081,1081,0,23-May-16,30-May-16,A,,,A,,,,,B,30-Mar-16,SYSADM,A,,,1,1,30-Mar-16,GENIN,0010301,N,,,30-Mar-16,,,,,USD,N,,0
15173,BT101,I,30-Mar-16,1410,1410,0,22-Apr-16,04-May-16,A,,,A,,,,,B,30-Mar-16,SYSADM,A,,,1,1,30-Mar-16,BTS,0010301,N,,,30-Mar-16,,,,,MEX$,N,,0
15174,CA0108,I,30-Mar-16,9508.9,9508.9,0,29-Apr-16,04-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,30-Mar-16,SYSADM,A,,,1,1,30-Mar-16,GENIN,103-015-019,N,,,30-Mar-16,,,,,MEX$,N,,0
15175,TI0005,I,31-Mar-16,195,195,0,30-Mar-16,01-Apr-16,A,,,A,,,,,B,31-Mar-16,SYSADM,A,,,1,1,31-Mar-16,GENIN,0010301,N,,,31-Mar-16,,,,,USD,N,,0
15176,CA0142,I,31-Mar-16,424.85,424.85,0,12-May-16,17-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,31-Mar-16,SYSADM,A,,,1,1,31-Mar-16,GENIN,0010301,N,,,31-Mar-16,,,,,USD,N,,0
15177,BT075,I,31-Mar-16,1520,1520,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,31-Mar-16,SYSADM,A,,,1,1,31-Mar-16,BTS,0010301,N,,,31-Mar-16,,,,,MEX$,N,,0
15178,CA100,I,31-Mar-16,1097,1097,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,31-Mar-16,SYSADM,A,,,1,1,31-Mar-16,GENIN,0010301,N,,,31-Mar-16,,,,,MEX$,N,,0
15179,CA100,I,01-Apr-16,104,104,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,01-Apr-16,SYSADM,A,,,1,1,01-Apr-16,GENIN,0010301,N,,,01-Apr-16,,,,,MEX$,N,,0
15180,BT064,I,01-Apr-16,830,830,0,05-May-16,12-May-16,A,15,,A,15,,0,,B,01-Apr-16,SYSADM,A,,,1,1,01-Apr-16,BTS,0010301,N,,,01-Apr-16,,,,,MEX$,N,,0
15181,CA0033,I,01-Apr-16,25264.8,25264.8,0,24-May-16,30-May-16,A,30,,A,0,,0,Crédito 30 días Fecha Factura,B,01-Apr-16,SYSADM,A,,,1,1,01-Apr-16,GENIN,103-010-002,N,,,01-Apr-16,,,,,MEX$,N,,0
15182,BT105,I,01-Apr-16,780,780,0,20-Apr-16,04-May-16,A,,,A,,,,,B,01-Apr-16,SYSADM,A,,,1,1,01-Apr-16,BTS,0010301,N,,,01-Apr-16,,,,,MEX$,N,,0
15183,CA0017,I,04-Apr-16,399452.5,399452.5,0,16-May-16,25-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,C,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,GENIN,103-009-001,N,,,04-Apr-16,,,,,MEX$,N,,0
15184,TI0001,I,04-Apr-16,236811.68,236811.68,0,08-Jun-16,15-Jun-16,A,105,,A,0,,0,CREDITO 105 DIAS FECHA FACTURA,B,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,GENIN,103-008-006,N,,,04-Apr-16,,,,,MEX$,N,,0
15185,TA0016,I,04-Apr-16,61484.64,61484.64,0,26-May-16,30-May-16,A,45,,A,0,,0,,B,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,GENIN,103-008-003,N,,,04-Apr-16,,,,,MEX$,N,,0
15186,BT014,I,04-Apr-16,6752,6752,0,12-May-16,17-May-16,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,BTS,0010301,N,,,04-Apr-16,,,,,MEX$,N,,0
15187,BT096,I,04-Apr-16,1602,1602,0,25-Apr-16,12-May-16,A,,,A,,,,,B,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,BTS,0010301,N,,,04-Apr-16,,,,,MEX$,N,,0
15188,BT106,I,04-Apr-16,3187,3187,0,22-Apr-16,27-Apr-16,A,,,A,,,,,B,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,BTS,0010301,N,,,04-Apr-16,,,,,MEX$,N,,0
15189,CA0111,I,04-Apr-16,15955.8,15955.8,0,04-Apr-16,15-Apr-16,A,,,A,,,,,B,04-Apr-16,SYSADM,A,,,1,1,04-Apr-16,GENIN,103-002-005,N,,,04-Apr-16,,,,,MEX$,N,,0
15190,BT035,I,05-Apr-16,5719,5719,0,13-May-16,17-May-16,A,30,,A,0,,0,CREDITO: 30 DIAS FECHA FACTURA,B,05-Apr-16,SYSADM,A,,,1,1,05-Apr-16,BTS,0010301,N,,,05-Apr-16,,,,,MEX$,N,,0
15191,BT074,I,05-Apr-16,1575,1575,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,05-Apr-16,SYSADM,A,,,1,1,05-Apr-16,BTS,0010301,N,,,05-Apr-16,,,,,MEX$,N,,0
15192,CA0083,I,05-Apr-16,11099.91,11099.91,0,17-May-16,25-May-16,A,28,,A,0,,0,14 días fecha Factura,B,05-Apr-16,SYSADM,A,,,1,1,05-Apr-16,GENIN,0010301,N,,,05-Apr-16,,,,,MEX$,N,,0
15193,CA0006,I,05-Apr-16,16991.1,16991.1,0,17-May-16,25-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,05-Apr-16,SYSADM,A,,,1,1,05-Apr-16,GENIN,103-009-003,N,,,05-Apr-16,,,,,USD,N,,0
15194,TA0001,I,06-Apr-16,42896.92,42896.92,0,10-May-16,17-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,06-Apr-16,SYSADM,A,,,1,1,06-Apr-16,GENIN,103-007-002,N,,,06-Apr-16,,,,,MEX$,N,,0
15195,CA0120,I,06-Apr-16,48274.56,48274.56,0,06-May-16,12-May-16,A,30,,A,0,,0,,C,06-Apr-16,SYSADM,A,,,1,1,06-Apr-16,GENIN,0010301,N,,,06-Apr-16,,,,,MEX$,N,,0
15196,BT127,I,06-Apr-16,1288,1288,0,05-May-16,12-May-16,A,,,A,,,,,B,06-Apr-16,SYSADM,A,,,1,1,06-Apr-16,BTS,0010301,N,,,06-Apr-16,,,,,MEX$,N,,0
15197,TI0001,I,06-Apr-16,763975.07,763975.07,0,10-Jun-16,15-Jun-16,A,105,,A,0,,0,CREDITO 105 DIAS FECHA FACTURA,B,06-Apr-16,SYSADM,A,,,1,1,06-Apr-16,GENIN,103-008-006,N,,,06-Apr-16,,,,,MEX$,N,,0
15198,BT075,I,06-Apr-16,898,898,0,20-Apr-16,04-May-16,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,06-Apr-16,SYSADM,A,,,1,1,06-Apr-16,BTS,0010301,N,,,06-Apr-16,,,,,MEX$,N,,0
15199,BT093,I,07-Apr-16,308,308,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,07-Apr-16,SYSADM,A,,,1,1,07-Apr-16,BTS,0010301,N,,,07-Apr-16,,,,,MEX$,N,,0
15200,BT066,I,08-Apr-16,5112,5112,0,05-May-16,12-May-16,A,15,,A,15,,0,,B,08-Apr-16,SYSADM,A,,,1,1,08-Apr-16,BTS,0010301,N,,,08-Apr-16,,,,,MEX$,N,,0
15201,TA0043,I,08-Apr-16,5382.86,5382.86,0,27-May-16,31-May-16,A,14,,A,0,,0,14 DIAS FF,B,08-Apr-16,SYSADM,A,,,1,1,08-Apr-16,GENIN,103-018-016,N,,,08-Apr-16,,,,,MEX$,N,,0
15202,TA0007,I,11-Apr-16,3447.75,3447.75,0,23-May-16,30-May-16,A,28,,A,0,,0,28 DIAS FECHA FACTURA,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,GENIN,103-009-002,N,,,11-Apr-16,,,,,MEX$,N,,0
15203,TA0007,I,11-Apr-16,87076.56,87076.56,0,23-May-16,30-May-16,A,28,,A,0,,0,28 DIAS FECHA FACTURA,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,GENIN,103-009-002,N,,,11-Apr-16,,,,,MEX$,N,,0
15206,TA0016,I,11-Apr-16,35134.08,35134.08,0,31-May-16,07-Jun-16,A,45,,A,0,,0,,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,GENIN,103-008-003,N,,,11-Apr-16,,,,,MEX$,N,,0
15205,BT106,I,11-Apr-16,2172,2172,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,BTS,0010301,N,,,11-Apr-16,,,,,MEX$,N,,0
15207,BT127,I,11-Apr-16,862,862,0,05-May-16,12-May-16,A,,,A,,,,,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,BTS,0010301,N,,,11-Apr-16,,,,,MEX$,N,,0
15208,BT026,I,11-Apr-16,1245,1245,0,10-May-16,17-May-16,A,15,,A,21,,0,15 DIAS FECHA FACTURA,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,BTS,0010301,N,,,11-Apr-16,,,,,MEX$,N,,0
15209,TI0005,I,11-Apr-16,2659.3,2659.3,0,08-Apr-16,15-Apr-16,A,,,A,,,,,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,GENIN,0010301,N,,,11-Apr-16,,,,,MEX$,N,,0
15210,TI0005,I,11-Apr-16,195,195,0,08-Apr-16,15-Apr-16,A,,,A,,,,,B,11-Apr-16,SYSADM,A,,,1,1,11-Apr-16,GENIN,0010301,N,,,11-Apr-16,,,,,USD,N,,0
15211,CA0115,I,12-Apr-16,24137.28,24137.28,0,18-Apr-16,19-May-16,A,28,,A,0,,0,28 DIAS FF,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,GENIN,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15212,BT075,I,12-Apr-16,1565,1565,0,20-Apr-16,04-May-16,A,15,,A,0,,0,CREDITO 15 DIAS F.F.,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,BTS,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15213,BT074,I,12-Apr-16,1725,1725,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,BTS,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15214,CA0037,I,12-Apr-16,5800.46,5800.46,0,13-Apr-16,19-Apr-16,A,,,A,,,,,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,GENIN,103-011-004,N,,,12-Apr-16,,,,,MEX$,N,,0
15215,CA0142,I,12-Apr-16,381217.76,381217.76,0,03-Jun-16,15-Jun-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,GENIN,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15216,CA0142,I,12-Apr-16,8072.15,8072.15,0,17-May-16,25-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,GENIN,0010301,N,,,12-Apr-16,,,,,USD,N,,0
15217,BT035,I,12-Apr-16,5719,5719,0,31-May-16,07-Jun-16,A,30,,A,0,,0,CREDITO: 30 DIAS FECHA FACTURA,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,BTS,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15218,CA0160,I,12-Apr-16,3465.22,3465.22,0,17-May-16,25-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,GENIN,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15219,CA100,I,12-Apr-16,850,850,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,12-Apr-16,SYSADM,A,,,1,1,12-Apr-16,GENIN,0010301,N,,,12-Apr-16,,,,,MEX$,N,,0
15221,TA0008,I,13-Apr-16,1040.52,1040.52,0,12-Apr-16,19-Apr-16,A,0,,A,0,,0,CONTADO,C,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,103-013-003,N,,,13-Apr-16,,,,,USD,N,,0
15222,CA100,I,13-Apr-16,1322.4,1322.4,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15223,CA100,I,13-Apr-16,1322.4,1322.4,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15224,CA100,I,13-Apr-16,881.6,881.6,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15225,CA100,I,13-Apr-16,881.6,881.6,0,11-Apr-16,19-Apr-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15226,CA100,I,13-Apr-16,1508,1508,0,22-Apr-16,04-May-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15227,CA100,I,13-Apr-16,881.6,881.6,0,22-Apr-16,04-May-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15228,CA100,I,13-Apr-16,881.6,881.6,0,22-Apr-16,04-May-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15229,CA100,I,13-Apr-16,1322.4,1322.4,0,22-Apr-16,04-May-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15230,CA100,I,13-Apr-16,1322.4,1322.4,0,22-Apr-16,04-May-16,A,15,,A,0,,0,15 DIAS FECHA FACTURA,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15231,CA0121,I,13-Apr-16,73497.6,73497.6,0,21-Jun-16,28-Jun-16,A,7,,A,0,,0,,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,MEX$,N,,0
15232,TI0005,I,13-Apr-16,585,585,0,13-Apr-16,19-Apr-16,A,,,A,,,,,B,13-Apr-16,SYSADM,A,,,1,1,13-Apr-16,GENIN,0010301,N,,,13-Apr-16,,,,,USD,N,,0
15233,BT128,I,14-Apr-16,420,420,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,14-Apr-16,SYSADM,A,,,1,1,14-Apr-16,BTS,0010301,N,,,14-Apr-16,,,,,MEX$,N,,0
15234,BT014,I,14-Apr-16,3450,3450,0,12-May-16,17-May-16,A,21,,A,30,,0,21 DIAS FECHA FACTURA,B,14-Apr-16,SYSADM,A,,,1,1,14-Apr-16,BTS,0010301,N,,,14-Apr-16,,,,,MEX$,N,,0
15235,BT093,I,14-Apr-16,308,308,0,11-Apr-16,19-Apr-16,A,,,A,,,,,B,14-Apr-16,SYSADM,A,,,1,1,14-Apr-16,BTS,0010301,N,,,14-Apr-16,,,,,MEX$,N,,0
15236,BT064,I,15-Apr-16,0,0,0,,,A,15,,A,15,,0,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15237,BT064,I,15-Apr-16,0,0,0,,,A,15,,A,15,,0,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15238,BT064,I,15-Apr-16,830,830,0,22-Apr-16,27-Apr-16,A,15,,A,15,,0,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15239,BT064,I,15-Apr-16,0,0,0,,,A,15,,A,15,,0,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15240,BT064,I,15-Apr-16,0,0,0,,,A,15,,A,15,,0,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15241,BT064,I,15-Apr-16,830,830,0,22-Apr-16,27-Apr-16,A,15,,A,15,,0,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15242,CA0160,I,15-Apr-16,3139.68,3139.68,0,24-May-16,30-May-16,A,30,,A,0,,0,30 DIAS FECHA FACTURA,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,GENIN,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15243,TI0005,I,15-Apr-16,255,255,0,14-Apr-16,19-Apr-16,A,,,A,,,,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,GENIN,0010301,N,,,15-Apr-16,,,,,USD,N,,0
15244,BT086,I,15-Apr-16,256,256,0,16-May-16,25-May-16,A,,,A,,,,,B,15-Apr-16,SYSADM,A,,,1,1,15-Apr-16,BTS,0010301,N,,,15-Apr-16,,,,,MEX$,N,,0
15245,TA0016,I,18-Apr-16,26350.56,26350.56,0,07-Jun-16,15-Jun-16,A,45,,A,0,,0,,B,18-Apr-16,SYSADM,A,,,1,1,18-Apr-16,GENIN,103-008-003,N,,,18-Apr-16,,,,,MEX$,N,,0
15246,TI0001,I,18-Apr-16,376839.46,376839.46,0,23-Jun-16,28-Jun-16,A,105,,A,0,,0,CREDITO 105 DIAS FECHA FACTURA,B,18-Apr-16,SYSADM,A,,,1,1,18-Apr-16,GENIN,103-008-006,N,,,18-Apr-16,,,,,MEX$,N,,0
